order_id,order_date,region,channel,category,product,unit_price,quantity,discount_rate,revenue
372,2024-05-11,West,Store,Fashion,Shoes,82.63,2,0.05,156.56
373,2024-08-21,East,Store,Grocery,Snacks,162.76,4,0.13,567.85
374,2024-09-21,West,Online,Grocery,Beverages,163.28,1,0.17,136.08
375,2024-03-23,South,Store,Home,Lamp,295.66,4,0.18,968.33
376,2024-07-31,West,Store,Fashion,T-Shirt,168.71,2,0.11,299.58
377,2024-03-04,East,Store,Beauty,Perfume,227.26,2,0.07,424.2
378,2024-06-04,South,Store,Electronics,Phone,256.65,1,0.09,233.74
379,2024-01-21,North,Online,Beauty,Shampoo,16.14,3,0.06,45.34
380,2024-02-10,North,Online,Beauty,Shampoo,28.83,2,0.01,57.04
381,2024-12-03,East,Store,Electronics,Headphones,55.07,4,0.12,193.54
382,2024-03-24,South,Store,Home,Chair,242.8,1,0.18,199.43
383,2024-02-16,North,Store,Electronics,Laptop,169.35,4,0.03,657.08
384,2024-11-24,North,Store,Beauty,Skincare,183.83,3,0.19,446.37
385,2024-11-14,South,Store,Fashion,Jacket,114.3,2,0.04,218.35
386,2024-09-25,North,Online,Fashion,Jeans,15.35,3,0.09,42.0
387,2024-07-18,East,Online,Beauty,Makeup,245.05,4,0.14,840.68
388,2024-01-17,North,Store,Home,Table,81.21,3,0.01,241.57
389,2024-11-12,North,Store,Home,Lamp,61.23,2,0.16,102.27
390,2024-07-26,West,Online,Fashion,Shoes,15.18,4,0.18,49.49
391,2024-07-08,West,Store,Electronics,Speaker,291.36,4,0.18,954.28
392,2024-03-26,West,Online,Home,Cookware,256.44,1,0.12,224.96
393,2024-12-09,East,Online,Home,Table,54.54,3,0.15,139.41
394,2024-09-16,North,Store,Beauty,Skincare,147.02,4,0.1,528.1
395,2024-07-18,South,Store,Grocery,Snacks,117.01,3,0.03,338.75
396,2024-05-17,North,Store,Home,Table,222.9,4,0.04,853.23
397,2024-12-12,West,Store,Fashion,T-Shirt,80.09,4,0.12,280.73
398,2024-06-23,West,Online,Fashion,T-Shirt,296.32,3,0.03,862.19
399,2024-06-14,North,Store,Beauty,Shampoo,30.66,2,0.1,55.49
400,2024-10-03,West,Online,Fashion,Shoes,255.25,2,0.1,457.41
401,2024-04-26,West,Online,Home,Cookware,198.73,4,0.02,776.5
402,2024-05-09,West,Store,Home,Chair,54.28,1,0.14,46.82
403,2024-02-18,North,Store,Fashion,Jeans,137.91,1,0.08,126.48
404,2024-07-17,East,Online,Fashion,Jeans,188.17,1,0.07,174.11
405,2024-04-30,East,Store,Electronics,Phone,82.01,1,0.09,74.52
406,2024-04-28,South,Store,Grocery,Snacks,163.83,2,0.12,288.76
407,2024-02-23,North,Store,Home,Cookware,132.17,2,0.02,259.04
408,2024-02-05,West,Store,Grocery,Beverages,184.4,1,0.15,156.23
409,2024-11-26,South,Store,Beauty,Makeup,279.46,3,0.2,673.88
410,2024-09-26,North,Online,Home,Cookware,52.56,3,0.07,147.06
411,2024-02-03,West,Online,Electronics,Headphones,254.37,2,0.06,475.78
412,2024-01-02,South,Online,Grocery,Beverages,47.97,2,0.01,94.94
413,2024-09-22,West,Store,Fashion,Jacket,36.3,3,0.08,99.68
414,2024-01-04,West,Store,Home,Cookware,85.06,4,0.1,305.92
415,2024-09-22,West,Online,Home,Lamp,258.09,2,0.08,475.93
416,2024-04-30,East,Store,Grocery,Snacks,97.41,1,0.01,96.8
417,2024-05-27,South,Store,Fashion,Shoes,62.58,3,0.13,162.41
418,2024-05-16,South,Store,Fashion,Jeans,217.86,2,0.09,395.06
419,2024-08-27,South,Online,Grocery,Snacks,72.01,3,0.18,177.14
420,2024-06-06,South,Store,Electronics,Laptop,45.94,2,0.05,87.5
421,2024-09-05,East,Online,Electronics,Phone,281.7,4,0.12,990.12
422,2024-02-25,East,Online,Beauty,Makeup,109.05,4,0.03,421.98
423,2024-02-10,East,Store,Home,Cookware,187.8,1,0.0,187.27
424,2024-01-27,West,Store,Fashion,Jeans,41.39,1,0.05,39.4
425,2024-05-02,South,Store,Electronics,Phone,65.95,2,0.08,121.92
426,2024-06-02,South,Store,Fashion,Jeans,36.02,2,0.01,71.68
427,2024-03-23,North,Online,Beauty,Makeup,279.27,4,0.1,1004.44
428,2024-10-19,East,Store,Fashion,T-Shirt,231.78,4,0.17,770.57
429,2024-06-24,West,Online,Home,Lamp,243.86,4,0.06,915.25
430,2024-01-25,West,Online,Electronics,Speaker,233.33,4,0.02,915.9
431,2024-04-11,East,Online,Electronics,Laptop,241.77,4,0.12,850.58
432,2024-07-09,West,Online,Electronics,Speaker,130.11,2,0.01,258.01
433,2024-08-29,South,Online,Fashion,Jacket,133.28,2,0.18,219.68
434,2024-03-08,South,Store,Grocery,Spices,105.06,2,0.1,189.01
435,2024-01-20,South,Online,Fashion,Jeans,54.02,3,0.07,150.66
436,2024-08-10,East,Store,Home,Chair,84.45,4,0.19,272.28
437,2024-01-03,West,Online,Grocery,Cereal,51.21,4,0.11,183.27
438,2024-07-23,North,Online,Grocery,Beverages,86.4,3,0.19,211.01
439,2024-12-10,North,Online,Home,Chair,27.07,3,0.12,71.49
440,2024-03-07,West,Online,Electronics,Laptop,84.98,3,0.13,221.14
441,2024-05-18,North,Online,Grocery,Beverages,63.93,4,0.06,239.2
442,2024-02-14,East,Online,Beauty,Perfume,55.32,2,0.02,108.34
443,2024-09-21,West,Store,Home,Chair,149.89,4,0.18,488.96
444,2024-12-03,North,Store,Electronics,Laptop,284.77,4,0.06,1067.39
445,2024-04-29,South,Store,Home,Table,65.11,2,0.18,106.83
446,2024-11-10,South,Online,Beauty,Makeup,21.24,1,0.13,18.46
447,2024-02-07,South,Store,Beauty,Perfume,285.46,1,0.15,242.72
448,2024-05-27,West,Online,Electronics,Speaker,116.82,2,0.11,208.54
449,2024-06-20,South,Store,Electronics,Phone,83.82,2,0.08,154.7
450,2024-03-09,North,Store,Fashion,Jeans,122.56,3,0.07,342.29
451,2024-09-10,East,Store,Beauty,Skincare,180.38,2,0.19,291.05
452,2024-04-19,East,Online,Grocery,Spices,27.03,4,0.09,98.84
453,2024-12-28,East,Store,Grocery,Spices,36.91,2,0.11,65.52
454,2024-01-12,North,Store,Beauty,Skincare,219.8,3,0.17,544.74
455,2024-08-06,East,Store,Beauty,Perfume,254.31,4,0.17,840.44
456,2024-01-17,North,Online,Home,Table,259.5,1,0.13,225.85
457,2024-06-27,South,Online,Electronics,Speaker,214.1,2,0.04,410.69
458,2024-09-10,North,Online,Grocery,Cereal,67.94,4,0.06,255.87
459,2024-03-12,West,Online,Beauty,Makeup,99.21,3,0.06,279.83
460,2024-09-11,North,Online,Beauty,Makeup,11.41,1,0.15,9.74
461,2024-12-27,West,Online,Beauty,Skincare,150.95,2,0.09,275.57
462,2024-02-03,South,Store,Home,Table,183.47,2,0.18,301.03
463,2024-08-14,West,Store,Electronics,Phone,62.4,2,0.07,116.02
464,2024-02-24,South,Online,Electronics,Headphones,153.92,4,0.18,502.5
465,2024-11-04,North,Store,Electronics,Headphones,33.28,2,0.05,63.06
466,2024-05-25,West,Online,Fashion,T-Shirt,176.36,1,0.1,158.79
467,2024-10-31,East,Online,Fashion,Jeans,50.19,4,0.09,183.55
468,2024-02-05,East,Online,Grocery,Spices,174.65,2,0.01,344.46
469,2024-04-28,North,Store,Electronics,Laptop,93.54,3,0.14,239.99
470,2024-01-01,North,Store,Grocery,Cereal,35.79,4,0.0,142.48
471,2024-11-21,North,Store,Grocery,Cereal,169.0,1,0.09,154.59
472,2024-04-14,West,Store,Home,Lamp,296.84,3,0.03,863.77
473,2024-07-28,West,Store,Electronics,Phone,267.04,2,0.13,463.02
474,2024-12-02,East,Store,Fashion,Jacket,116.31,2,0.1,208.36
475,2024-04-06,South,Online,Fashion,Shoes,82.75,2,0.07,153.41
476,2024-01-15,North,Store,Grocery,Snacks,48.8,3,0.14,126.08
477,2024-12-19,West,Online,Fashion,Jeans,12.5,1,0.01,12.38
478,2024-04-18,West,Online,Grocery,Beverages,226.94,1,0.01,223.68
479,2024-11-06,East,Online,Beauty,Shampoo,13.17,2,0.12,23.21
480,2024-03-13,West,Store,Fashion,Jeans,45.94,1,0.11,40.84
481,2024-08-11,East,Online,Beauty,Makeup,268.84,4,0.16,902.05
482,2024-03-15,North,Store,Home,Table,105.64,2,0.19,171.9
483,2024-07-16,East,Store,Grocery,Beverages,165.86,2,0.1,299.4
484,2024-05-07,North,Online,Fashion,Jacket,29.54,3,0.19,72.11
485,2024-10-06,North,Online,Electronics,Speaker,38.11,4,0.18,125.0
486,2024-12-05,East,Online,Electronics,Headphones,193.17,3,0.15,491.74
487,2024-01-22,West,Store,Beauty,Shampoo,103.51,3,0.14,267.24
488,2024-03-10,West,Online,Home,Lamp,136.77,3,0.15,348.25
489,2024-05-19,West,Online,Electronics,Headphones,166.44,1,0.1,150.41
490,2024-11-02,East,Online,Electronics,Phone,179.06,2,0.12,316.21
491,2024-05-06,East,Store,Beauty,Skincare,239.17,3,0.12,627.86
492,2024-12-12,East,Online,Beauty,Shampoo,89.22,1,0.11,79.8
493,2024-12-23,West,Store,Beauty,Perfume,181.76,1,0.04,173.7
494,2024-01-06,East,Store,Grocery,Beverages,181.5,3,0.07,507.61
495,2024-09-23,South,Store,Grocery,Snacks,160.73,3,0.07,446.67
496,2024-04-30,North,Store,Electronics,Phone,118.28,1,0.19,95.95
497,2024-05-19,East,Store,Fashion,Jacket,108.11,1,0.16,90.47
498,2024-11-09,South,Store,Beauty,Shampoo,42.14,4,0.12,148.03
499,2024-11-25,West,Online,Home,Lamp,277.76,1,0.18,228.67
500,2024-08-25,East,Store,Home,Table,247.64,1,0.1,222.95
501,2024-03-13,North,Store,Beauty,Shampoo,250.45,4,0.06,946.27
502,2024-11-05,North,Store,Grocery,Cereal,164.4,4,0.13,573.12
503,2024-11-18,South,Store,Home,Cookware,38.06,1,0.05,36.29
504,2024-04-26,West,Online,Electronics,Headphones,169.1,1,0.04,161.82
505,2024-05-08,North,Online,Home,Cookware,191.59,2,0.18,313.27
506,2024-06-07,North,Store,Grocery,Snacks,250.44,4,0.13,875.26
507,2024-07-15,East,Store,Beauty,Makeup,14.78,3,0.19,35.84
508,2024-11-28,East,Online,Beauty,Skincare,13.6,2,0.1,24.42
509,2024-04-25,East,Online,Home,Table,82.45,2,0.11,147.5
510,2024-11-20,South,Online,Grocery,Beverages,102.7,1,0.06,96.66
511,2024-07-20,East,Online,Home,Lamp,285.5,3,0.06,807.64
512,2024-07-19,East,Store,Electronics,Headphones,144.48,2,0.01,287.17
513,2024-10-25,East,Store,Beauty,Skincare,159.81,3,0.12,421.51
514,2024-04-28,South,Online,Electronics,Laptop,199.95,1,0.2,160.14
515,2024-05-18,North,Store,Home,Table,249.76,4,0.11,890.12
516,2024-02-28,East,Online,Beauty,Shampoo,45.46,4,0.19,148.17
517,2024-05-19,North,Online,Grocery,Beverages,66.44,1,0.0,66.39
518,2024-08-08,South,Store,Fashion,T-Shirt,140.82,1,0.08,129.48
519,2024-11-08,West,Store,Grocery,Spices,46.08,3,0.06,130.07
520,2024-09-25,West,Online,Electronics,Phone,283.33,2,0.19,458.91
521,2024-06-08,South,Store,Beauty,Makeup,228.5,2,0.01,454.12
522,2024-02-07,North,Online,Beauty,Shampoo,203.16,1,0.07,188.88
523,2024-04-20,West,Store,Grocery,Cereal,234.14,2,0.05,442.89
524,2024-02-19,South,Online,Electronics,Phone,248.69,4,0.18,815.27
525,2024-05-08,West,Store,Grocery,Beverages,280.23,1,0.11,248.21
526,2024-02-24,South,Store,Home,Chair,93.68,2,0.05,178.32
527,2024-12-29,North,Store,Home,Cookware,192.74,4,0.1,690.64
528,2024-03-08,South,Online,Home,Table,248.65,1,0.04,238.79
529,2024-09-18,East,Store,Beauty,Shampoo,260.25,3,0.06,735.3
530,2024-10-30,West,Online,Beauty,Shampoo,202.73,4,0.17,673.65
531,2024-01-25,West,Online,Home,Lamp,225.93,4,0.09,821.86
532,2024-11-29,West,Online,Fashion,Jeans,40.72,3,0.05,116.65
533,2024-04-25,West,Store,Fashion,Jacket,81.33,2,0.1,146.68
534,2024-07-25,West,Online,Grocery,Cereal,176.7,1,0.09,160.18
535,2024-04-20,East,Store,Home,Chair,146.85,2,0.12,259.51
536,2024-03-23,East,Online,Home,Cookware,226.24,4,0.07,843.17
537,2024-08-27,West,Store,Grocery,Beverages,178.98,1,0.06,168.77
538,2024-10-13,East,Online,Fashion,Shoes,83.99,3,0.1,226.2
539,2024-03-01,West,Online,Fashion,T-Shirt,296.21,4,0.17,977.54
540,2024-03-06,North,Store,Grocery,Cereal,124.06,1,0.17,102.45
541,2024-11-07,East,Store,Home,Lamp,245.57,2,0.14,421.43
542,2024-01-08,South,Store,Grocery,Beverages,59.41,1,0.13,51.78
543,2024-10-20,West,Online,Fashion,Jeans,50.45,1,0.17,41.77
544,2024-12-17,North,Online,Home,Table,13.52,4,0.11,48.06
545,2024-07-08,East,Store,Grocery,Beverages,129.0,2,0.03,249.33
546,2024-04-03,East,Store,Beauty,Perfume,124.1,1,0.18,101.94
547,2024-11-24,North,Store,Fashion,T-Shirt,106.89,3,0.05,303.21
548,2024-08-05,South,Store,Electronics,Headphones,214.94,3,0.12,570.63
549,2024-12-28,North,Online,Grocery,Cereal,231.8,1,0.07,215.08
550,2024-06-22,West,Online,Fashion,Jacket,154.14,1,0.01,153.12
551,2024-12-12,North,Online,Beauty,Makeup,33.43,4,0.18,110.12
552,2024-05-28,West,Store,Grocery,Cereal,205.5,3,0.11,551.77
553,2024-06-08,East,Store,Grocery,Cereal,101.57,1,0.01,100.1
554,2024-08-04,West,Store,Home,Lamp,253.92,3,0.2,610.79
555,2024-04-14,North,Online,Beauty,Skincare,24.17,4,0.15,82.11
556,2024-08-08,South,Store,Beauty,Makeup,85.33,3,0.03,249.05
557,2024-06-23,North,Store,Electronics,Headphones,111.91,3,0.04,321.18
558,2024-10-05,East,Online,Beauty,Makeup,281.14,3,0.08,778.4
559,2024-07-16,West,Store,Electronics,Phone,296.65,3,0.17,739.26
560,2024-01-30,East,Store,Beauty,Shampoo,207.05,2,0.15,350.3
561,2024-05-03,West,Online,Home,Table,182.8,1,0.02,178.45
562,2024-04-11,North,Store,Fashion,Shoes,63.3,3,0.03,183.62
563,2024-01-09,North,Online,Grocery,Snacks,21.58,3,0.01,64.39
564,2024-06-23,East,Store,Fashion,Jacket,136.04,3,0.18,332.74
565,2024-10-02,South,Store,Beauty,Makeup,287.2,1,0.2,230.86
566,2024-12-05,East,Online,Home,Lamp,245.63,1,0.15,209.46
567,2024-02-17,North,Store,Home,Table,249.66,2,0.14,431.03
568,2024-05-09,East,Store,Beauty,Perfume,117.8,2,0.01,233.44
569,2024-03-10,West,Online,Home,Table,81.15,2,0.04,155.51
570,2024-05-15,East,Store,Fashion,Shoes,232.58,1,0.08,215.07
571,2024-08-16,South,Online,Home,Chair,103.04,4,0.15,349.68
572,2024-04-10,West,Online,Beauty,Shampoo,226.86,2,0.09,412.17
573,2024-12-24,South,Store,Home,Lamp,40.23,2,0.08,73.79
574,2024-11-01,North,Store,Home,Table,279.91,3,0.01,833.64
575,2024-10-01,East,Store,Home,Lamp,82.37,1,0.02,80.42
576,2024-11-18,North,Online,Fashion,T-Shirt,163.42,2,0.0,326.78
577,2024-02-15,North,Online,Electronics,Phone,105.43,3,0.11,281.6
578,2024-05-01,North,Online,Electronics,Phone,41.41,4,0.03,161.43
579,2024-03-11,North,Store,Grocery,Cereal,186.98,3,0.2,450.25
580,2024-09-25,North,Online,Grocery,Beverages,190.69,1,0.08,174.67
581,2024-02-15,South,Online,Grocery,Beverages,299.15,1,0.08,276.47
582,2024-09-01,East,Online,Grocery,Cereal,277.63,1,0.11,246.1
583,2024-08-12,East,Store,Electronics,Laptop,205.32,3,0.09,559.75
584,2024-04-30,North,Store,Fashion,Jeans,20.0,4,0.14,68.65
585,2024-10-11,West,Store,Electronics,Speaker,205.5,1,0.01,203.04
586,2024-03-02,East,Online,Beauty,Perfume,115.9,3,0.14,299.22
587,2024-07-07,East,Store,Fashion,Jacket,265.75,3,0.13,690.93
588,2024-10-15,South,Store,Fashion,Shoes,80.94,1,0.0,80.76
589,2024-02-26,West,Store,Fashion,T-Shirt,58.91,4,0.06,222.26
590,2024-09-29,South,Online,Fashion,Shoes,287.73,4,0.18,949.44
591,2024-12-06,North,Online,Beauty,Skincare,274.88,1,0.1,246.41
592,2024-03-12,South,Store,Electronics,Laptop,81.9,1,0.18,66.93
593,2024-02-23,West,Store,Grocery,Spices,181.73,1,0.05,172.39
594,2024-12-05,East,Online,Fashion,Jacket,176.42,2,0.04,339.89
595,2024-04-03,South,Online,Beauty,Perfume,279.87,1,0.1,251.56
596,2024-05-26,West,Online,Beauty,Makeup,217.68,3,0.18,538.74
597,2024-03-04,East,Store,Fashion,Shoes,185.81,1,0.01,183.35
598,2024-09-29,North,Online,Electronics,Speaker,56.5,3,0.12,148.8
599,2024-08-09,West,Store,Grocery,Snacks,169.2,2,0.11,300.29
600,2024-01-19,South,Store,Beauty,Skincare,293.98,1,0.02,288.21
601,2024-08-14,West,Store,Home,Chair,226.25,1,0.02,222.42
602,2024-05-25,West,Store,Home,Table,33.06,1,0.15,28.09
603,2024-04-04,South,Online,Grocery,Beverages,212.48,4,0.06,802.54
604,2024-11-16,East,Store,Grocery,Snacks,104.59,1,0.05,99.68
605,2024-05-25,South,Online,Beauty,Makeup,175.51,2,0.06,328.97
606,2024-05-31,North,Online,Fashion,Jacket,184.7,4,0.08,682.95
607,2024-06-20,West,Online,Electronics,Phone,76.73,2,0.2,123.22
608,2024-02-17,East,Store,Beauty,Shampoo,63.45,1,0.13,55.38
609,2024-11-24,South,Online,Grocery,Cereal,139.74,4,0.15,475.17
610,2024-03-18,West,Online,Home,Chair,276.41,3,0.05,788.0
611,2024-03-16,West,Online,Electronics,Speaker,237.02,3,0.12,623.66
612,2024-11-12,South,Online,Beauty,Skincare,72.52,1,0.05,68.6
613,2024-03-25,East,Store,Home,Lamp,266.01,1,0.07,246.12
614,2024-01-26,South,Store,Home,Table,222.17,1,0.09,202.24
615,2024-04-25,North,Store,Grocery,Snacks,219.83,4,0.17,726.49
616,2024-01-05,West,Store,Fashion,T-Shirt,186.55,3,0.05,529.74
617,2024-03-28,North,Online,Electronics,Headphones,236.47,3,0.15,601.44
618,2024-07-16,South,Store,Fashion,Jeans,168.58,2,0.18,275.18
619,2024-05-22,West,Online,Grocery,Snacks,289.73,4,0.09,1051.02
620,2024-11-26,North,Online,Electronics,Phone,84.73,2,0.03,163.7
621,2024-12-09,West,Online,Electronics,Headphones,230.64,4,0.13,804.31
622,2024-01-22,East,Store,Fashion,Shoes,64.14,3,0.19,156.34
623,2024-04-12,South,Store,Fashion,Jeans,200.37,3,0.09,546.85
624,2024-06-22,East,Online,Electronics,Speaker,88.48,3,0.05,250.95
625,2024-08-26,North,Store,Fashion,Jacket,141.71,2,0.04,272.63
626,2024-09-07,North,Online,Home,Chair,209.78,1,0.19,170.18
627,2024-02-15,South,Online,Grocery,Cereal,22.46,1,0.14,19.22
628,2024-07-04,West,Store,Grocery,Cereal,235.3,1,0.08,217.58
629,2024-01-06,South,Store,Electronics,Phone,28.46,4,0.17,95.02
630,2024-05-28,East,Online,Beauty,Skincare,258.95,3,0.04,748.28
631,2024-05-03,North,Online,Home,Chair,45.9,2,0.04,88.38
632,2024-06-25,South,Online,Electronics,Speaker,275.65,1,0.06,258.44
633,2024-10-11,West,Online,Grocery,Spices,217.33,1,0.12,191.21
634,2024-01-24,East,Online,Electronics,Headphones,32.23,1,0.12,28.33
635,2024-04-18,West,Store,Beauty,Skincare,295.53,3,0.14,766.37
636,2024-05-04,North,Online,Grocery,Cereal,11.27,2,0.1,20.25
637,2024-08-16,West,Store,Fashion,Jacket,60.4,2,0.01,119.4
638,2024-12-28,North,Store,Beauty,Skincare,51.56,4,0.06,194.33
639,2024-04-16,North,Store,Electronics,Headphones,212.98,3,0.13,556.14
640,2024-10-05,South,Online,Home,Table,54.75,1,0.19,44.55
641,2024-07-15,West,Online,Grocery,Spices,198.32,4,0.19,646.02
642,2024-11-06,South,Online,Electronics,Headphones,41.75,1,0.02,40.96
643,2024-08-17,South,Online,Beauty,Shampoo,181.16,4,0.03,703.42
644,2024-11-07,East,Online,Fashion,Shoes,91.37,1,0.07,85.33
645,2024-11-01,South,Store,Grocery,Snacks,211.71,4,0.03,823.3
646,2024-10-15,West,Store,Beauty,Perfume,197.95,1,0.1,178.81
647,2024-03-02,South,Online,Electronics,Headphones,38.98,3,0.03,113.1
648,2024-01-06,North,Online,Grocery,Snacks,113.01,2,0.06,211.46
649,2024-08-28,West,Store,Home,Table,96.98,4,0.02,379.0
650,2024-11-18,East,Online,Fashion,Jeans,265.03,4,0.09,959.93
651,2024-02-14,West,Store,Home,Chair,151.8,2,0.01,301.34
652,2024-04-10,West,Online,Electronics,Speaker,173.94,2,0.01,344.89
653,2024-01-02,North,Online,Beauty,Perfume,148.35,1,0.07,138.3
654,2024-01-24,North,Online,Electronics,Speaker,285.95,4,0.03,1111.72
655,2024-12-09,West,Online,Home,Lamp,215.88,3,0.14,556.43
656,2024-07-22,West,Online,Home,Chair,103.91,3,0.02,305.17
657,2024-08-20,East,Online,Electronics,Headphones,37.33,2,0.04,71.81
658,2024-11-02,East,Online,Beauty,Skincare,36.15,2,0.09,66.03
659,2024-06-18,South,Store,Beauty,Makeup,152.55,3,0.1,413.09
660,2024-01-04,West,Online,Beauty,Shampoo,148.97,2,0.01,296.37
661,2024-02-19,West,Online,Fashion,Jeans,299.83,2,0.14,513.46
662,2024-05-02,North,Store,Electronics,Headphones,183.89,1,0.01,181.26
663,2024-02-12,West,Store,Grocery,Cereal,188.83,3,0.06,533.41
664,2024-06-26,North,Online,Beauty,Shampoo,34.81,1,0.06,32.64
665,2024-04-29,North,Store,Home,Cookware,242.39,3,0.12,639.29
666,2024-03-14,West,Store,Home,Lamp,156.88,4,0.04,599.52
667,2024-01-25,West,Online,Fashion,Shoes,80.38,1,0.07,74.48
668,2024-03-09,South,Online,Home,Table,94.78,4,0.1,339.63
669,2024-03-09,South,Store,Grocery,Beverages,40.02,1,0.1,35.99
670,2024-06-14,East,Store,Beauty,Skincare,234.42,3,0.08,648.01
671,2024-11-21,North,Store,Electronics,Speaker,105.39,1,0.1,94.95
672,2024-04-19,South,Store,Home,Cookware,206.6,2,0.13,358.09
673,2024-11-11,South,Online,Fashion,Jeans,182.97,3,0.06,514.35
674,2024-09-09,South,Store,Beauty,Perfume,49.16,3,0.09,134.48
675,2024-01-01,West,Store,Electronics,Speaker,57.32,4,0.1,206.03
676,2024-09-22,South,Store,Electronics,Laptop,141.93,4,0.19,459.36
677,2024-01-13,South,Online,Grocery,Beverages,171.48,4,0.04,658.12
678,2024-07-24,East,Store,Home,Cookware,137.39,4,0.05,520.04
679,2024-11-17,North,Online,Beauty,Skincare,18.22,4,0.15,62.09
680,2024-11-11,West,Store,Electronics,Laptop,210.67,1,0.13,183.37
681,2024-11-07,North,Store,Grocery,Beverages,273.09,3,0.18,675.4
682,2024-10-25,West,Online,Home,Chair,156.73,2,0.02,307.15
683,2024-10-15,East,Store,Electronics,Laptop,25.77,3,0.06,72.68
684,2024-08-13,North,Online,Beauty,Skincare,26.62,4,0.17,88.37
685,2024-04-13,West,Online,Fashion,Jeans,126.76,3,0.03,368.55
686,2024-05-09,East,Store,Electronics,Speaker,278.04,4,0.16,929.42
687,2024-09-23,East,Online,Home,Cookware,81.89,4,0.02,322.59
688,2024-02-25,East,Store,Fashion,Jeans,12.05,2,0.12,21.23
689,2024-04-25,South,Store,Electronics,Headphones,115.66,1,0.18,95.33
690,2024-02-24,South,Online,Beauty,Makeup,105.15,4,0.16,351.48
691,2024-01-14,East,Store,Home,Table,20.18,1,0.2,16.18
692,2024-08-20,West,Online,Grocery,Snacks,15.93,4,0.16,53.62
693,2024-04-04,South,Online,Beauty,Perfume,93.58,1,0.15,79.52
694,2024-02-03,West,Online,Beauty,Perfume,100.01,2,0.19,161.34
695,2024-10-25,South,Store,Home,Cookware,128.76,3,0.11,343.57
696,2024-09-09,South,Store,Grocery,Beverages,280.31,4,0.11,994.7
697,2024-04-13,South,Online,Beauty,Skincare,173.26,4,0.14,596.03
698,2024-03-13,East,Online,Beauty,Perfume,70.51,3,0.1,190.44
699,2024-04-17,East,Store,Electronics,Speaker,186.91,4,0.03,728.32
700,2024-07-28,West,Online,Beauty,Makeup,123.69,4,0.17,410.24
701,2024-11-25,South,Store,Home,Chair,197.01,1,0.14,168.72
702,2024-01-11,East,Store,Home,Chair,207.6,4,0.06,784.21
703,2024-07-08,West,Store,Beauty,Skincare,291.67,4,0.18,952.25
704,2024-11-22,West,Store,Beauty,Shampoo,167.57,1,0.15,141.92
705,2024-07-12,East,Store,Grocery,Spices,120.47,1,0.1,108.28
706,2024-12-28,South,Store,Electronics,Speaker,252.91,1,0.1,228.41
707,2024-06-26,North,Store,Electronics,Headphones,57.67,2,0.14,99.07
708,2024-04-19,West,Store,Fashion,Shoes,54.79,3,0.06,154.39
709,2024-05-04,West,Store,Home,Table,75.32,4,0.07,281.4
710,2024-08-27,South,Online,Home,Cookware,43.19,4,0.17,143.32
711,2024-06-17,West,Store,Home,Chair,160.58,2,0.06,302.37
712,2024-01-15,West,Store,Home,Table,190.58,4,0.1,683.91
713,2024-07-10,East,Store,Home,Lamp,63.49,4,0.19,204.52
714,2024-04-27,West,Store,Grocery,Snacks,252.79,2,0.06,474.56
715,2024-03-06,West,Store,Electronics,Headphones,139.26,2,0.06,260.57
716,2024-08-06,South,Online,Grocery,Beverages,226.13,2,0.01,445.6
717,2024-01-17,West,Store,Beauty,Makeup,219.52,2,0.18,358.68
718,2024-11-25,West,Store,Fashion,T-Shirt,236.01,2,0.06,444.4
719,2024-06-12,West,Online,Fashion,T-Shirt,35.17,4,0.01,139.44
720,2024-06-23,West,Store,Grocery,Cereal,285.87,4,0.09,1043.24
721,2024-09-06,South,Online,Electronics,Headphones,73.81,3,0.19,180.01
